2006-11-12 - 2006-11-18,0
2006-11-19 - 2006-11-25,0
2006-11-26 - 2006-12-02,0
2006-12-03 - 2006-12-09,0
2006-12-10 - 2006-12-16,0
2006-12-17 - 2006-12-23,0
2006-12-24 - 2006-12-30,0
2006-12-31 - 2007-01-06,0
2007-01-07 - 2007-01-13,0
2007-01-14 - 2007-01-20,0
2007-01-21 - 2007-01-27,0
2007-01-28 - 2007-02-03,0
2007-02-04 - 2007-02-10,0
2007-02-11 - 2007-02-17,0
2007-02-18 - 2007-02-24,0
2007-02-25 - 2007-03-03,0
2007-03-04 - 2007-03-10,0
2007-03-11 - 2007-03-17,52
2007-03-18 - 2007-03-24,0
2007-03-25 - 2007-03-31,0
2007-04-01 - 2007-04-07,0
2007-04-08 - 2007-04-14,0
2007-04-15 - 2007-04-21,0
2007-04-22 - 2007-04-28,0
2007-04-29 - 2007-05-05,0
2007-05-06 - 2007-05-12,0
2007-05-13 - 2007-05-19,47
2007-05-20 - 2007-05-26,53
2007-05-27 - 2007-06-02,50
2007-06-03 - 2007-06-09,50
2007-06-10 - 2007-06-16,50
2007-06-17 - 2007-06-23,50
2007-06-24 - 2007-06-30,0
2007-07-01 - 2007-07-07,0
2007-07-08 - 2007-07-14,0
2007-07-15 - 2007-07-21,0
2007-07-22 - 2007-07-28,0
2007-07-29 - 2007-08-04,0
2007-08-05 - 2007-08-11,0
2007-08-12 - 2007-08-18,0
2007-08-19 - 2007-08-25,0
2007-08-26 - 2007-09-01,0
2007-09-02 - 2007-09-08,0
2007-09-09 - 2007-09-15,0
2007-09-16 - 2007-09-22,0
2007-09-23 - 2007-09-29,100
2007-09-30 - 2007-10-06,0
2007-10-07 - 2007-10-13,0
2007-10-14 - 2007-10-20,0
2007-10-21 - 2007-10-27,0
2007-10-28 - 2007-11-03,0
2007-11-04 - 2007-11-10,50
2007-11-11 - 2007-11-17,0
2007-11-18 - 2007-11-24,0
2007-11-25 - 2007-12-01,0
2007-12-02 - 2007-12-08,0
2007-12-09 - 2007-12-15,0
2007-12-16 - 2007-12-22,0
2007-12-23 - 2007-12-29,0
2007-12-30 - 2008-01-05,0
2008-01-06 - 2008-01-12,0
2008-01-13 - 2008-01-19,0
2008-01-20 - 2008-01-26,0
2008-01-27 - 2008-02-02,0
2008-02-03 - 2008-02-09,0
2008-02-10 - 2008-02-16,0
2008-02-17 - 2008-02-23,0
2008-02-24 - 2008-03-01,0
2008-03-02 - 2008-03-08,0
2008-03-09 - 2008-03-15,0
2008-03-16 - 2008-03-22,0
2008-03-23 - 2008-03-29,0
2008-03-30 - 2008-04-05,0
2008-04-06 - 2008-04-12,0
2008-04-13 - 2008-04-19,0
2008-04-20 - 2008-04-26,0
2008-04-27 - 2008-05-03,0
2008-05-04 - 2008-05-10,0
2008-05-11 - 2008-05-17,0
2008-05-18 - 2008-05-24,0
2008-05-25 - 2008-05-31,0
2008-06-01 - 2008-06-07,0
2008-06-08 - 2008-06-14,46
2008-06-15 - 2008-06-21,46
2008-06-22 - 2008-06-28,46
2008-06-29 - 2008-07-05,47
2008-07-06 - 2008-07-12,47
2008-07-13 - 2008-07-19,47
2008-07-20 - 2008-07-26,41
2008-07-27 - 2008-08-02,37
2008-08-03 - 2008-08-09,43
2008-08-10 - 2008-08-16,49
2008-08-17 - 2008-08-23,0
2008-08-24 - 2008-08-30,0
2008-08-31 - 2008-09-06,0
2008-09-07 - 2008-09-13,0
2008-09-14 - 2008-09-20,0
2008-09-21 - 2008-09-27,0
2008-09-28 - 2008-10-04,0
2008-10-05 - 2008-10-11,60
2008-10-12 - 2008-10-18,37
2008-10-19 - 2008-10-25,37
2008-10-26 - 2008-11-01,33
2008-11-02 - 2008-11-08,0
2008-11-09 - 2008-11-15,0
2008-11-16 - 2008-11-22,0
2008-11-23 - 2008-11-29,0
2008-11-30 - 2008-12-06,0
2008-12-07 - 2008-12-13,0
2008-12-14 - 2008-12-20,0
2008-12-21 - 2008-12-27,0
2008-12-28 - 2009-01-03,0
2009-01-04 - 2009-01-10,0
2009-01-11 - 2009-01-17,0
2009-01-18 - 2009-01-24,0
2009-01-25 - 2009-01-31,0
2009-02-01 - 2009-02-07,0
2009-02-08 - 2009-02-14,0
2009-02-15 - 2009-02-21,0
2009-02-22 - 2009-02-28,0
2009-03-01 - 2009-03-07,34
2009-03-08 - 2009-03-14,0
2009-03-15 - 2009-03-21,0
2009-03-22 - 2009-03-28,0
2009-03-29 - 2009-04-04,0
2009-04-05 - 2009-04-11,0
2009-04-12 - 2009-04-18,0
2009-04-19 - 2009-04-25,0
2009-04-26 - 2009-05-02,0
2009-05-03 - 2009-05-09,0
2009-05-10 - 2009-05-16,0
2009-05-17 - 2009-05-23,0
2009-05-24 - 2009-05-30,0
2009-05-31 - 2009-06-06,32
2009-06-07 - 2009-06-13,0
2009-06-14 - 2009-06-20,0
2009-06-21 - 2009-06-27,0
2009-06-28 - 2009-07-04,0
2009-07-05 - 2009-07-11,0
2009-07-12 - 2009-07-18,0
2009-07-19 - 2009-07-25,0
2009-07-26 - 2009-08-01,0
2009-08-02 - 2009-08-08,0
2009-08-09 - 2009-08-15,0
2009-08-16 - 2009-08-22,0
2009-08-23 - 2009-08-29,0
2009-08-30 - 2009-09-05,41
2009-09-06 - 2009-09-12,0
2009-09-13 - 2009-09-19,0
2009-09-20 - 2009-09-26,0
2009-09-27 - 2009-10-03,0
2009-10-04 - 2009-10-10,0
2009-10-11 - 2009-10-17,0
2009-10-18 - 2009-10-24,44
2009-10-25 - 2009-10-31,37
2009-11-01 - 2009-11-07,0
2009-11-08 - 2009-11-14,0
2009-11-15 - 2009-11-21,0
2009-11-22 - 2009-11-28,0
2009-11-29 - 2009-12-05,0
2009-12-06 - 2009-12-12,0
2009-12-13 - 2009-12-19,0
2009-12-20 - 2009-12-26,0
2009-12-27 - 2010-01-02,0
2010-01-03 - 2010-01-09,0
2010-01-10 - 2010-01-16,0
2010-01-17 - 2010-01-23,0
2010-01-24 - 2010-01-30,0
2010-01-31 - 2010-02-06,0
2010-02-07 - 2010-02-13,0
2010-02-14 - 2010-02-20,0
2010-02-21 - 2010-02-27,0
2010-02-28 - 2010-03-06,0
2010-03-07 - 2010-03-13,34
2010-03-14 - 2010-03-20,37
2010-03-21 - 2010-03-27,40
2010-03-28 - 2010-04-03,30
2010-04-04 - 2010-04-10,30
2010-04-11 - 2010-04-17,30
2010-04-18 - 2010-04-24,30
2010-04-25 - 2010-05-01,30
2010-05-02 - 2010-05-08,35
2010-05-09 - 2010-05-15,33
2010-05-16 - 2010-05-22,37
2010-05-23 - 2010-05-29,41
2010-05-30 - 2010-06-05,44
2010-06-06 - 2010-06-12,32
2010-06-13 - 2010-06-19,0
2010-06-20 - 2010-06-26,0
2010-06-27 - 2010-07-03,0
2010-07-04 - 2010-07-10,0
2010-07-11 - 2010-07-17,0
2010-07-18 - 2010-07-24,0
2010-07-25 - 2010-07-31,35
2010-08-01 - 2010-08-07,36
2010-08-08 - 2010-08-14,31
2010-08-15 - 2010-08-21,33
2010-08-22 - 2010-08-28,0
2010-08-29 - 2010-09-04,0
2010-09-05 - 2010-09-11,0
2010-09-12 - 2010-09-18,0
2010-09-19 - 2010-09-25,0
2010-09-26 - 2010-10-02,34
2010-10-03 - 2010-10-09,39
2010-10-10 - 2010-10-16,43
2010-10-17 - 2010-10-23,48
2010-10-24 - 2010-10-30,41
2010-10-31 - 2010-11-06,41
2010-11-07 - 2010-11-13,41
2010-11-14 - 2010-11-20,41
2010-11-21 - 2010-11-27,0
2010-11-28 - 2010-12-04,0
2010-12-05 - 2010-12-11,0
2010-12-12 - 2010-12-18,0
2010-12-19 - 2010-12-25,0
2010-12-26 - 2011-01-01,0
2011-01-02 - 2011-01-08,0
2011-01-09 - 2011-01-15,0
2011-01-16 - 2011-01-22,22
2011-01-23 - 2011-01-29,23
2011-01-30 - 2011-02-05,25
2011-02-06 - 2011-02-12,27
2011-02-13 - 2011-02-19,34
2011-02-20 - 2011-02-26,18
2011-02-27 - 2011-03-05,18
2011-03-06 - 2011-03-12,27
2011-03-13 - 2011-03-19,21
2011-03-20 - 2011-03-26,24
2011-03-27 - 2011-04-02,25
2011-04-03 - 2011-04-09,25
2011-04-10 - 2011-04-16,42
2011-04-17 - 2011-04-23,36
2011-04-24 - 2011-04-30,21
2011-05-01 - 2011-05-07,29
2011-05-08 - 2011-05-14,20
2011-05-15 - 2011-05-21,39
2011-05-22 - 2011-05-28,27
2011-05-29 - 2011-06-04,26
2011-06-05 - 2011-06-11,25
2011-06-12 - 2011-06-18,25
2011-06-19 - 2011-06-25,23
2011-06-26 - 2011-07-02,22
2011-07-03 - 2011-07-09,19
2011-07-10 - 2011-07-16,20
2011-07-17 - 2011-07-23,32
2011-07-24 - 2011-07-30,20
2011-07-31 - 2011-08-06,20
2011-08-07 - 2011-08-13,25
2011-08-14 - 2011-08-20,23
2011-08-21 - 2011-08-27,30
2011-08-28 - 2011-09-03,26
2011-09-04 - 2011-09-10,26
2011-09-11 - 2011-09-17,29
2011-09-18 - 2011-09-24,29
2011-09-25 - 2011-10-01,17
2011-10-02 - 2011-10-08,18
2011-10-09 - 2011-10-15,30
2011-10-16 - 2011-10-22,18
2011-10-23 - 2011-10-29,24
2011-10-30 - 2011-11-05,21
2011-11-06 - 2011-11-12,21
2011-11-13 - 2011-11-19,22
2011-11-20 - 2011-11-26,22
2011-11-27 - 2011-12-03,17
2011-12-04 - 2011-12-10,17
2011-12-11 - 2011-12-17,0
2011-12-18 - 2011-12-24,0
2011-12-25 - 2011-12-31,0
2012-01-01 - 2012-01-07,0
2012-01-08 - 2012-01-14,0
2012-01-15 - 2012-01-21,24
2012-01-22 - 2012-01-28,17
2012-01-29 - 2012-02-04,19
2012-02-05 - 2012-02-11,21
2012-02-12 - 2012-02-18,23
2012-02-19 - 2012-02-25,23
2012-02-26 - 2012-03-03,21
2012-03-04 - 2012-03-10,24
2012-03-11 - 2012-03-17,26
2012-03-18 - 2012-03-24,24
2012-03-25 - 2012-03-31,22
2012-04-01 - 2012-04-07,24
2012-04-08 - 2012-04-14,19
2012-04-15 - 2012-04-21,23
2012-04-22 - 2012-04-28,28
2012-04-29 - 2012-05-05,35
2012-05-06 - 2012-05-12,29
2012-05-13 - 2012-05-19,20
2012-05-20 - 2012-05-26,27
2012-05-27 - 2012-06-02,19
2012-06-03 - 2012-06-09,25
2012-06-10 - 2012-06-16,28
2012-06-17 - 2012-06-23,24
2012-06-24 - 2012-06-30,15
2012-07-01 - 2012-07-07,15
2012-07-08 - 2012-07-14,15
2012-07-15 - 2012-07-21,19
2012-07-22 - 2012-07-28,20
2012-07-29 - 2012-08-04,26
2012-08-05 - 2012-08-11,25
2012-08-12 - 2012-08-18,31
2012-08-19 - 2012-08-25,24
2012-08-26 - 2012-09-01,25
2012-09-02 - 2012-09-08,20
2012-09-09 - 2012-09-15,32
2012-09-16 - 2012-09-22,37
2012-09-23 - 2012-09-29,24
2012-09-30 - 2012-10-06,23
2012-10-07 - 2012-10-13,24
2012-10-14 - 2012-10-20,35
2012-10-21 - 2012-10-27,25
2012-10-28 - 2012-11-03,20
2012-11-04 - 2012-11-10,25
2012-11-11 - 2012-11-17,23
2012-11-18 - 2012-11-24,16
2012-11-25 - 2012-12-01,22
2012-12-02 - 2012-12-08,15
2012-12-09 - 2012-12-15,18
2012-12-16 - 2012-12-22,22
2012-12-23 - 2012-12-29,17
2012-12-30 - 2013-01-05,17
2013-01-06 - 2013-01-12,17
2013-01-13 - 2013-01-19,17
2013-01-20 - 2013-01-26,14
2013-01-27 - 2013-02-02,16
2013-02-03 - 2013-02-09,17
2013-02-10 - 2013-02-16,16
2013-02-17 - 2013-02-23,21
2013-02-24 - 2013-03-02,22
2013-03-03 - 2013-03-09,19
2013-03-10 - 2013-03-16,17
2013-03-17 - 2013-03-23,20
2013-03-24 - 2013-03-30,14
2013-03-31 - 2013-04-06,14
2013-04-07 - 2013-04-13,29
2013-04-14 - 2013-04-20,19
2013-04-21 - 2013-04-27,22
2013-04-28 - 2013-05-04,12
2013-05-05 - 2013-05-11,27
2013-05-12 - 2013-05-18,22
2013-05-19 - 2013-05-25,35
2013-05-26 - 2013-06-01,25
2013-06-02 - 2013-06-08,18
2013-06-09 - 2013-06-15,13
2013-06-16 - 2013-06-22,14
2013-06-23 - 2013-06-29,29
2013-06-30 - 2013-07-06,12
2013-07-07 - 2013-07-13,16
2013-07-14 - 2013-07-20,18
2013-07-21 - 2013-07-27,14
2013-07-28 - 2013-08-03,21
2013-08-04 - 2013-08-10,23
2013-08-11 - 2013-08-17,16
2013-08-18 - 2013-08-24,25
2013-08-25 - 2013-08-31,21
2013-09-01 - 2013-09-07,18
2013-09-08 - 2013-09-14,21
2013-09-15 - 2013-09-21,18
2013-09-22 - 2013-09-28,29
2013-09-29 - 2013-10-05,21
2013-10-06 - 2013-10-12,20
2013-10-13 - 2013-10-19,23
2013-10-20 - 2013-10-26,18
2013-10-27 - 2013-11-02,26
2013-11-03 - 2013-11-09,23
2013-11-10 - 2013-11-16,19
2013-11-17 - 2013-11-23,18
2013-11-24 - 2013-11-30,13
2013-12-01 - 2013-12-07,14
2013-12-08 - 2013-12-14,11
2013-12-15 - 2013-12-21,12
2013-12-22 - 2013-12-28,12
2013-12-29 - 2014-01-04,12
2014-01-05 - 2014-01-11,13
2014-01-12 - 2014-01-18,13
2014-01-19 - 2014-01-25,15
2014-01-26 - 2014-02-01,22
2014-02-02 - 2014-02-08,14
2014-02-09 - 2014-02-15,16
2014-02-16 - 2014-02-22,12
2014-02-23 - 2014-03-01,17
2014-03-02 - 2014-03-08,15
2014-03-09 - 2014-03-15,20
2014-03-16 - 2014-03-22,28
2014-03-23 - 2014-03-29,27
2014-03-30 - 2014-04-05,25
2014-04-06 - 2014-04-12,20
2014-04-13 - 2014-04-19,20
2014-04-20 - 2014-04-26,24
2014-04-27 - 2014-05-03,20
2014-05-04 - 2014-05-10,23
2014-05-11 - 2014-05-17,24
2014-05-18 - 2014-05-24,30
2014-05-25 - 2014-05-31,17
2014-06-01 - 2014-06-07,24
2014-06-08 - 2014-06-14,29
2014-06-15 - 2014-06-21,22
2014-06-22 - 2014-06-28,23
2014-06-29 - 2014-07-05,13
2014-07-06 - 2014-07-12,21
2014-07-13 - 2014-07-19,18
2014-07-20 - 2014-07-26,26
2014-07-27 - 2014-08-02,26
2014-08-03 - 2014-08-09,15
2014-08-10 - 2014-08-16,23
2014-08-17 - 2014-08-23,24
2014-08-24 - 2014-08-30,19
2014-08-31 - 2014-09-06,21
2014-09-07 - 2014-09-13,24
2014-09-14 - 2014-09-20,26
2014-09-21 - 2014-09-27,24
2014-09-28 - 2014-10-04,18
2014-10-05 - 2014-10-11,19
2014-10-12 - 2014-10-18,28
2014-10-19 - 2014-10-25,22
2014-10-26 - 2014-11-01,21
2014-11-02 - 2014-11-08,25
2014-11-09 - 2014-11-15,16
2014-11-16 - 2014-11-22,16
2014-11-23 - 2014-11-29,16
2014-11-30 - 2014-12-06,12
2014-12-07 - 2014-12-13,16
2014-12-14 - 2014-12-20,20
2014-12-21 - 2014-12-27,12
2014-12-28 - 2015-01-03,12
2015-01-04 - 2015-01-10,12
2015-01-11 - 2015-01-17,15
2015-01-18 - 2015-01-24,18
2015-01-25 - 2015-01-31,17
2015-02-01 - 2015-02-07,13
2015-02-08 - 2015-02-14,14
2015-02-15 - 2015-02-21,19
2015-02-22 - 2015-02-28,14
2015-03-01 - 2015-03-07,18
2015-03-08 - 2015-03-14,19
2015-03-15 - 2015-03-21,17
2015-03-22 - 2015-03-28,16
2015-03-29 - 2015-04-04,25
2015-04-05 - 2015-04-11,13
2015-04-12 - 2015-04-18,18
2015-04-19 - 2015-04-25,22
2015-04-26 - 2015-05-02,20
2015-05-03 - 2015-05-09,26
2015-05-10 - 2015-05-16,26
2015-05-17 - 2015-05-23,25
2015-05-24 - 2015-05-30,30
2015-05-31 - 2015-06-06,23
2015-06-07 - 2015-06-13,27
2015-06-14 - 2015-06-20,18
2015-06-21 - 2015-06-27,19
2015-06-28 - 2015-07-04,19
2015-07-05 - 2015-07-11,19
2015-07-12 - 2015-07-18,17
2015-07-19 - 2015-07-25,27
2015-07-26 - 2015-08-01,27
2015-08-02 - 2015-08-08,23
2015-08-09 - 2015-08-15,25
2015-08-16 - 2015-08-22,26
2015-08-23 - 2015-08-29,25
2015-08-30 - 2015-09-05,18
2015-09-06 - 2015-09-12,23
2015-09-13 - 2015-09-19,21
2015-09-20 - 2015-09-26,19
2015-09-27 - 2015-10-03,18
2015-10-04 - 2015-10-10,14
2015-10-11 - 2015-10-17,25
2015-10-18 - 2015-10-24,28
2015-10-25 - 2015-10-31,26
2015-11-01 - 2015-11-07,24
2015-11-08 - 2015-11-14,29
2015-11-15 - 2015-11-21,15
2015-11-22 - 2015-11-28,230
2015-11-29 - 2015-12-05,0
Top subregions for inflation,
Subregion,inflation
Otago,100
Manawatu-Wanganui,98
Wellington,97
Auckland,82
Waikato,79
Canterbury,78
Bay Of Plenty,0
Chatham Islands,0
Gisborne,0
Hawke's Bay,0
Marlborough,0
Nelson,0
Northland,0
Southland,0
Tasman,0
Taranaki,0
West Coast,0
,
,
Top cities for inflation,
City,inflation
Palmerston North,100
Wellington,98
Dunedin,92
Auckland,80
Hamilton,77
Christchurch,75
,
,
,
Top searches for inflation,
inflation rate,100
inflation nz,95
new zealand inflation,50
inflation rate nz,40
inflation calculator,40
rate of inflation,30
inflation rates,25
what is inflation,20
cpi inflation,20
cpi,20
inflation in nz,20
nz inflation calculator,10
reserve bank inflation,10
inflation index,10
reserve bank,10
current inflation rate,10
inflation definition,10
ocr,10
gdp,10
us inflation,10
inflation rates nz,10
cpi nz,10
rbnz inflation,5
rbnz,5
,
,
,
Rising searches for inflation,
cpi,Breakout
cpi inflation,Breakout
inflation calculator,Breakout
inflation in nz,Breakout
inflation index,Breakout
inflation nz,Breakout
inflation rate,Breakout
inflation rate nz,Breakout
inflation rates,Breakout
new zealand inflation,Breakout
